Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q22_PricingModel_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q22_PricingModel_1,Q22_PricingModel_2,Q22_PricingModel_3,Q22_PricingModel_4,Q22_PricingModel_5,Q22_PricingModel_6,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_MobileBanking,Q8_DedicatedApp,Q11_Investment,Q11_Remittance,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q18_UAEBankIntegration,Q19_PrivacyConcern,Q23_Incentive,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_TrustRegulatory,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Eng_WTPperPain,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q21_WTP_AED,Q24_DownloadLikelihood,Respondent_ID
35,3,4,4,Male,PrivateSector,EastAsian,FreeWithAds,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,1,0,0,1,1,4,5,5,4,5,5,4,5,5,5,4,5,3,2,5,5,5,5,5,5,4.25,1.0,4.67,4.53,7.5,5.0,3,0.6519,2.35,1,0,10,5,R0353
30,3,4,4,Female,Government,SouthAsian,Freemium,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,4,4,3,1,3,6,5,5,4,3,3,4,1,1,3,4,3,3,3,6,3.12,1.0,3.33,3.96,5.04,4.0,3,0.5581,9.62,0,0,30,5,R0354
31,2,3,2,Male,PrivateSector,Emirati,Freemium,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,1,0,0,1,3,3,3,4,4,5,4,3,3,3,4,3,2,4,3,3,4,4,5,3.0,4.0,3.5,3.4,5.0,6.0,2,0.635,10.0,0,0,30,6,R0355
31,3,2,2,Female,PrivateSector,African,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,1,1,0,0,1,5,2,4,4,5,4,4,4,5,5,2,4,2,4,5,3,5,3,3,1,4.25,3.0,4.0,4.32,8.3,4.0,2,0.54,0.0,0,0,0,4,R0356
29,2,4,4,Female,PrivateSector,Emirati,Freemium,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,1,1,1,2,3,3,2,3,4,5,3,4,4,3,5,1,5,4,4,4,4,4,4,2.62,6.0,4.0,3.71,4.44,9.0,4,0.735,11.45,0,0,30,7,R0357
30,2,2,4,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,0,3,2,5,5,5,5,5,4,5,4,3,5,1,1,5,5,2,3,4,4,3.88,1.0,4.0,3.84,6.96,2.0,0,0.67,2.58,0,0,10,6,R0358
45,4,4,5,Male,Freelancer,Western,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,0,3,3,3,3,3,3,4,5,3,4,5,3,3,3,3,3,4,5,3,5,3.12,3.0,3.83,4.36,5.24,7.0,0,0.7231,25.64,0,1,80,7,R0359
41,2,3,5,Male,BusinessOwner,SouthAsian,AnnualSubscription,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,1,0,5,5,3,4,5,5,5,4,5,5,3,5,1,5,5,4,4,5,4,3,4.38,1.0,4.33,4.59,8.16,5.0,3,0.6281,6.85,1,0,30,5,R0360
42,5,2,2,NonBinary,Freelancer,African,MonthlySubscription,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,0,1,0,0,2,1,3,3,3,3,4,4,3,4,5,5,3,1,5,4,3,4,4,5,2.75,4.0,3.83,3.18,4.5,7.0,4,0.5281,29.09,0,0,80,4,R0361
43,2,1,5,Female,PrivateSector,SouthAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,0,0,1,4,3,5,4,5,5,3,4,4,5,2,5,2,1,5,4,4,5,5,2,4.25,2.0,4.33,4.53,8.1,6.0,3,0.6931,2.35,0,0,10,6,R0362
43,4,2,4,Female,PrivateSector,Emirati,Freemium,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,1,1,3,3,3,3,3,3,3,3,3,4,5,5,1,4,3,3,3,3,3,8,2.25,1.0,3.67,3.52,3.0,5.0,3,0.7769,22.22,0,0,50,8,R0363
31,2,2,4,Male,Government,SouthAsian,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,1,0,0,4,5,5,4,5,4,3,4,4,5,1,5,3,3,4,4,3,3,3,3,4.5,5.0,3.5,4.6103,8.4,8.0,3,0.7,2.22,0,0,10,7,R0364
40,4,3,4,Female,BusinessOwner,ArabExpat,Freemium,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,1,0,1,0,0,2,3,4,3,3,5,5,4,3,5,5,3,2,4,4,4,4,4,4,6,3.12,4.0,3.67,4.16,5.04,8.0,3,0.6469,25.64,0,1,80,6,R0365
44,2,3,5,Female,Freelancer,SouthAsian,OneTimePurchase,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1,1,2,2,3,3,4,5,3,4,5,5,5,5,2,3,4,5,3,3,4,6,2.25,1.0,3.83,3.52,3.3,6.0,5,0.5931,35.56,0,0,80,5,R0366
36,2,4,4,Female,BusinessOwner,ArabExpat,AnnualSubscription,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,1,0,3,4,3,2,3,4,4,5,3,4,5,3,2,3,4,3,3,3,4,5,3.12,3.0,3.33,3.96,5.24,9.0,4,0.6231,48.08,0,0,150,6,R0367
36,5,4,3,NonBinary,Government,African,Freemium,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,5,1,1,0,0,1,2,2,5,2,3,4,4,5,4,4,5,5,2,4,4,4,4,5,5,4,2.88,3.0,4.17,4.24,4.96,8.0,4,0.6169,27.78,0,1,80,5,R0368
32,2,3,1,Male,PrivateSector,Other,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,1,0,0,1,4,2,3,4,3,4,3,4,4,5,4,4,3,4,2,5,4,3,4,4,3.25,3.0,3.67,4.03,5.7,6.0,4,0.7119,15.38,0,0,50,7,R0369
30,4,5,4,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,4,2,3,5,4,4,4,3,3,3,4,4,2,2,5,5,4,4,4,4,3.12,1.0,4.33,3.66,5.44,3.0,3,0.3681,25.64,0,0,80,1,R0370
36,5,3,4,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,1,1,3,2,2,3,5,4,5,4,3,4,4,5,2,3,4,4,5,5,3,5,3.0,4.0,4.33,3.9,5.0,9.0,5,0.6931,10.0,0,0,30,6,R0371
30,2,3,1,Female,PrivateSector,ArabExpat,FreeWithAds,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,3,3,2,3,3,4,5,4,4,4,3,5,2,3,4,5,4,4,4,3,2.62,3.0,4.0,3.21,4.64,4.0,0,0.67,19.08,0,0,50,6,R0372
34,2,5,4,Female,BusinessOwner,Other,AnnualSubscription,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,1,1,1,1,0,5,3,3,2,3,4,5,5,5,3,3,4,1,1,5,4,5,4,3,5,3.0,6.0,4.0,4.1,5.0,9.0,3,0.8,16.67,0,1,50,8,R0373
42,3,2,5,Male,PrivateSector,Other,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,1,0,1,0,0,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,5,4,4,3,3,4.25,4.0,4.33,4.32,7.9,6.0,2,0.9531,7.06,0,0,30,10,R0374
28,5,3,2,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,1,0,0,3,3,4,3,4,4,3,4,2,2,3,4,2,3,4,5,4,5,3,5,3.12,4.0,4.17,3.96,5.24,6.0,0,0.5519,25.64,0,0,80,4,R0375
47,5,3,4,Male,PrivateSector,EastAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,2,0,1,1,0,2,3,2,1,4,4,4,4,3,5,3,4,2,1,3,4,2,4,3,4,2.38,3.0,3.17,3.49,3.96,9.0,4,0.7419,33.61,0,1,80,8,R0376
37,3,3,5,Male,BusinessOwner,SouthAsian,OneTimePurchase,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,2,3,4,2,4,4,4,3,4,3,4,5,4,2,3,4,4,3,5,3,2.75,1.0,3.67,3.28,4.9,4.0,2,0.6469,18.18,0,0,50,6,R0377
33,4,3,4,Female,Government,Emirati,Freemium,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,1,1,3,3,3,4,5,4,4,4,5,4,4,4,1,1,4,4,4,5,4,6,3.38,1.0,4.33,3.79,5.56,5.0,3,0.7581,8.88,0,0,30,7,R0378
39,2,4,4,Female,Government,Emirati,Freemium,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,1,0,1,4,2,3,5,3,4,3,4,5,5,3,4,3,1,4,3,5,3,3,4,3.12,4.0,3.67,3.46,5.44,5.0,3,0.7119,3.21,0,0,10,7,R0379
48,5,4,5,Male,BusinessOwner,ArabExpat,Freemium,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,1,1,2,4,2,1,3,3,3,5,4,4,3,3,2,3,4,3,2,5,4,4,2.38,3.0,3.83,3.59,3.96,8.0,5,0.4631,33.61,0,0,80,3,R0380
33,5,3,1,Male,PrivateSector,ArabExpat,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,0,0,1,5,5,5,5,5,2,5,5,4,4,4,4,1,4,3,5,5,4,5,5,2.75,3.0,4.5,3.38,4.5,7.0,4,0.965,10.91,0,1,30,10,R0381
38,2,1,4,Male,Government,Emirati,Freemium,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,1,5,5,5,5,5,5,3,4,5,5,3,5,3,1,5,3,5,3,4,1,3.62,3.0,4.0,4.01,7.04,4.0,4,0.93,2.76,0,0,10,10,R0382
29,2,2,2,Male,PrivateSector,Western,FreeWithAds,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2,1,1,0,0,0,4,4,5,3,4,4,3,3,5,5,3,4,1,4,4,4,4,4,4,3,4.12,2.0,4.17,4.26,7.64,5.0,2,0.6169,2.43,0,0,10,5,R0383
49,2,5,3,Female,PrivateSector,SouthAsian,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,0,1,1,1,4,3,4,3,5,5,5,5,5,4,5,4,1,2,3,4,4,5,3,5,3.38,4.0,4.0,3.99,5.76,9.0,6,0.735,14.79,0,1,50,7,R0384
44,2,5,5,Female,Freelancer,ArabExpat,Freemium,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,3,1,0,0,0,2,4,3,2,5,3,3,4,5,4,3,4,2,6,4,3,3,4,3,4,3.12,3.0,3.17,3.16,5.44,5.0,2,0.7419,9.62,0,0,30,8,R0385
36,4,3,5,Male,Government,SouthAsian,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,0,0,0,4,4,3,2,1,3,4,4,5,5,4,5,4,2,4,3,3,4,4,7,3.38,3.0,3.5,3.59,5.36,5.0,2,0.635,23.67,0,0,80,6,R0386
41,3,5,4,Female,PrivateSector,SouthAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,1,2,1,3,1,3,3,3,3,4,5,4,4,3,5,3,3,4,4,4,5,2.12,3.0,3.67,3.36,3.24,6.0,3,0.5169,70.75,0,1,150,4,R0387
27,2,3,1,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,2,1,0,1,0,1,4,3,2,3,4,4,5,5,3,3,5,1,5,3,5,4,2,5,1,2.75,3.0,3.83,3.68,5.3,8.0,3,0.5931,0.0,0,1,0,5,R0388
44,2,2,5,Female,PrivateSector,SouthAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,4,0,0,1,1,1,5,2,3,5,3,4,3,5,4,2,5,2,6,4,3,3,3,3,6,3.0,0.0,3.17,2.81,4.8,5.0,4,0.6769,10.0,0,0,30,7,R0389
36,5,2,5,Male,PrivateSector,ArabExpat,PayPerFeature,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,4,3,3,2,4,4,4,5,5,4,4,5,3,1,5,5,3,5,4,4,3.25,6.0,4.33,3.82,5.7,7.0,2,0.7581,3.08,0,0,10,7,R0390
35,4,4,4,NonBinary,PrivateSector,SouthAsian,AnnualSubscription,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,1,0,0,2,4,3,5,4,4,4,5,3,3,4,4,2,4,5,5,3,4,4,5,3.5,5.0,4.33,4.35,6.0,9.0,0,0.8231,22.86,1,1,80,8,R0391
50,3,3,5,Male,PrivateSector,ArabExpat,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,0,0,3,3,3,2,5,3,3,4,4,5,4,5,3,4,4,5,2,5,4,7,3.0,4.0,4.0,3.6,4.6,7.0,3,0.735,26.67,0,0,80,7,R0392
46,3,3,5,Male,PrivateSector,SouthAsian,OneTimePurchase,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,1,2,3,1,4,2,3,3,3,5,4,5,2,4,4,3,4,4,4,4,2.38,1.0,3.67,2.99,3.96,4.0,3,0.6469,33.61,0,0,80,6,R0393
39,5,4,5,Male,Freelancer,Western,AnnualSubscription,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,1,3,2,3,3,2,3,3,3,5,3,3,5,3,3,3,4,2,5,4,6,2.62,1.0,3.67,3.21,4.04,5.0,6,0.6469,0.0,0,0,0,6,R0394
45,5,2,2,Male,PrivateSector,EastAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,1,1,1,0,1,5,5,5,5,5,2,4,4,4,4,4,5,2,6,4,3,2,4,4,5,2.75,6.0,3.33,3.97,4.5,9.0,2,0.8831,18.18,0,1,50,10,R0395
35,3,5,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,1,0,1,1,0,3,4,3,3,4,6,4,4,4,4,4,3,3,2,5,3,2,5,3,5,3.25,4.0,3.83,4.22,5.5,9.0,5,0.6581,24.62,0,1,80,6,R0396
43,2,3,4,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,1,1,3,5,4,3,3,4,4,4,3,3,5,3,6,2,4,2,5,4,4,2.75,1.0,3.5,3.48,4.7,4.0,3,0.505,29.09,0,0,80,4,R0397
43,2,4,4,Male,BusinessOwner,Emirati,AnnualSubscription,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,1,0,0,1,3,3,3,2,4,3,3,5,4,5,3,4,3,2,4,4,4,3,4,5,2.5,3.0,3.67,3.35,4.0,6.0,5,0.6469,20.0,0,0,50,6,R0398
37,2,4,5,Female,PrivateSector,Western,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,1,1,1,1,3,4,2,2,3,2,4,4,4,4,2,5,3,3,3,4,3,4,5,4,2.62,6.0,3.5,3.51,4.44,9.0,4,0.7,19.08,0,0,50,7,R0399
39,3,3,5,Female,PrivateSector,SouthAsian,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,3,1,3,4,4,2,4,3,5,4,4,5,4,3,3,5,3,3,3,5,2.75,3.0,3.33,3.58,4.5,5.0,2,0.3631,10.91,0,0,30,2,R0400
33,5,3,2,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,2,1,1,0,1,1,2,4,4,4,3,5,5,4,3,5,5,2,2,4,5,5,3,4,5,3.25,6.0,4.0,3.72,5.5,9.0,3,0.735,15.38,0,0,50,7,R0401
41,3,5,2,Female,Freelancer,ArabExpat,AnnualSubscription,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,1,0,1,1,3,4,4,5,2,7,4,4,2,5,5,4,2,2,4,3,5,4,4,5,3.62,2.0,4.0,4.41,6.24,9.0,4,0.605,22.1,1,1,80,5,R0402
37,3,4,3,Female,Government,Other,Freemium,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1,1,0,0,0,3,4,4,4,4,5,4,4,5,5,4,5,2,2,5,4,4,5,4,3,4.0,3.0,4.33,4.4,7.4,6.0,3,0.6931,7.5,1,0,30,6,R0403
36,3,3,3,Female,Freelancer,ArabExpat,FreeWithAds,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,2,2,4,2,3,3,3,4,5,4,4,4,3,1,2,4,3,3,2,5,2.5,0.0,3.0,3.65,4.0,4.0,2,0.6,20.0,0,0,50,6,R0404
46,5,3,5,Male,BusinessOwner,Western,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,1,3,2,3,2,3,3,3,4,3,4,5,5,3,2,4,4,3,5,5,3,2.88,3.0,4.0,3.54,5.16,6.0,4,0.67,17.36,0,0,50,6,R0405
42,4,3,5,Female,BusinessOwner,SouthAsian,Freemium,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,1,1,0,1,3,4,4,4,4,4,4,5,3,4,4,5,2,6,5,3,2,4,4,4,3.62,6.0,3.67,4.61,6.44,9.0,3,0.6469,22.1,0,1,80,6,R0406
44,3,4,5,NonBinary,Government,Other,Freemium,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,2,0,1,1,1,3,3,3,1,2,2,5,5,3,4,4,5,3,4,5,5,3,4,4,6,2.5,4.0,4.33,3.35,3.8,9.0,5,0.5631,32.0,0,0,80,4,R0407
29,3,3,3,Female,PrivateSector,EastAsian,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,1,1,0,1,3,2,3,5,4,2,4,3,5,3,3,5,3,3,3,5,4,4,3,2,3.38,6.0,3.83,4.09,6.36,9.0,4,0.7881,14.79,0,0,50,8,R0408
41,4,4,5,Male,PrivateSector,SouthAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,1,4,5,4,3,4,4,4,5,3,5,4,3,2,1,3,4,4,4,2,4,3.5,3.0,3.5,4.05,6.2,7.0,4,0.635,22.86,1,1,80,6,R0409
29,2,2,3,Male,PartTime,EastAsian,Freemium,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,1,0,1,0,1,4,2,2,2,4,4,5,4,4,3,4,5,1,4,4,3,3,5,4,4,3.0,4.0,4.0,3.7,5.2,5.0,3,0.735,16.67,0,0,50,7,R0410
43,3,5,3,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,2,3,3,2,4,3,4,4,4,4,4,5,3,3,3,3,4,4,4,7,2.62,1.0,3.67,3.71,3.84,4.0,4,0.7769,30.53,0,0,80,8,R0411
43,3,5,4,Male,PrivateSector,EastAsian,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,1,0,0,0,1,5,5,5,5,5,4,5,5,3,5,5,3,1,4,3,4,2,5,3,5,3.62,1.0,3.5,4.61,6.24,6.0,5,0.895,22.1,1,1,80,10,R0412
37,5,4,4,Male,Freelancer,EastAsian,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,1,0,1,1,1,3,3,1,3,3,5,4,5,4,4,5,5,2,3,3,4,4,3,4,4,2.62,4.0,3.83,3.91,4.44,9.0,4,0.7231,30.53,0,1,80,7,R0413
30,2,3,4,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,1,1,0,0,1,3,4,5,3,5,5,4,5,5,5,4,5,2,1,4,3,4,5,5,4,4.25,3.0,4.17,4.32,7.7,4.0,3,0.7469,7.06,1,0,30,7,R0414
38,3,4,2,Female,Government,EastAsian,FreeWithAds,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,2,0,0,1,1,5,4,5,4,5,4,3,5,4,4,3,4,4,3,5,3,5,5,4,2,4.5,1.0,4.5,4.35,8.56,6.0,6,0.575,0.0,0,0,0,4,R0415
46,3,5,4,Female,Government,SouthAsian,AnnualSubscription,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,3,3,3,3,3,2,4,5,3,3,4,5,4,4,3,3,3,3,3,6,2.62,3.0,4.0,3.71,4.04,6.0,2,0.67,30.53,0,0,80,6,R0416
46,5,3,4,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,1,3,3,3,3,5,4,4,3,5,4,5,1,2,3,3,3,3,5,3,2.38,1.0,3.17,3.59,4.16,4.0,2,0.6769,33.61,0,0,80,7,R0417
46,4,4,5,NonBinary,Freelancer,SouthAsian,Freemium,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,3,1,1,0,1,3,4,4,3,4,3,4,5,4,5,3,4,2,4,4,5,4,4,3,4,2.75,6.0,3.83,3.38,4.7,9.0,2,0.5281,54.55,0,1,150,4,R0418
38,5,3,4,Male,PrivateSector,EastAsian,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,1,1,0,0,1,3,4,5,5,5,4,4,5,5,5,2,4,3,2,3,3,5,3,3,2,4.25,3.0,3.5,4.53,8.1,6.0,3,0.57,2.35,0,0,10,5,R0419
40,3,4,5,Female,PrivateSector,SouthAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,4,0,0,0,1,2,4,3,3,3,3,4,3,5,4,3,5,4,5,4,4,3,4,4,6,2.88,1.0,3.83,2.81,4.56,3.0,3,0.5931,17.36,0,0,50,5,R0420
43,3,4,5,Female,PrivateSector,Emirati,MonthlySubscription,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,0,1,1,0,4,3,3,3,3,3,3,3,5,4,3,5,4,3,5,4,2,3,5,7,3.0,3.0,3.67,3.5,4.6,9.0,4,0.6469,3.33,0,1,10,6,R0421
38,3,2,3,Female,Government,EastAsian,FreeWithAds,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,0,1,4,2,4,1,3,4,3,4,5,4,3,5,4,1,3,3,2,5,5,6,2.88,4.0,3.5,3.64,4.56,6.0,4,0.57,17.36,0,0,50,5,R0422
29,3,4,3,NonBinary,Freelancer,SouthAsian,AnnualSubscription,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,1,3,4,4,1,1,4,5,5,3,2,3,3,2,3,3,4,4,3,3,6,3.0,1.0,3.33,3.6,4.8,4.0,3,0.7531,16.67,0,0,50,8,R0423
39,2,3,5,Male,PrivateSector,SouthAsian,FreeWithAds,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,1,4,4,5,4,5,5,5,5,5,5,1,4,1,3,5,4,4,3,5,3,4.0,1.0,4.17,4.4,7.4,4.0,2,0.6169,7.5,1,0,30,5,R0424
29,2,1,2,Female,Government,SouthAsian,Freemium,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,3,1,0,0,1,2,3,2,3,3,3,3,5,2,3,3,5,1,2,4,4,3,3,4,5,3.0,3.0,3.67,3.3,5.0,5.0,3,0.7119,16.67,0,0,50,7,R0425
37,1,2,5,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,2,1,0,1,1,1,3,5,5,2,1,3,4,5,5,5,3,5,1,1,5,4,3,5,3,2,3.62,4.0,4.17,4.01,6.84,8.0,4,0.5519,8.29,1,0,30,4,R0426
42,5,4,3,Female,BusinessOwner,ArabExpat,MonthlySubscription,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,3,1,0,1,0,1,3,1,2,3,4,5,4,5,4,5,5,3,4,3,4,2,3,4,10,2.25,2.0,3.17,2.92,3.0,8.0,3,0.6769,35.56,0,0,80,7,R0427
