Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_HealthDashboard,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q19_PrivacyConcern,Q17_InterfacePref_Label,Q17_InterfacePref_1,Q17_InterfacePref_2,Q17_InterfacePref_3,Q17_InterfacePref_4,Q17_InterfacePref_5,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q24_DownloadLikelihood,Q31_ConfidenceAI,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q20_WTP_Binary
39,2,2,4,Female,PartTime,SouthAsian,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,1,0,0,1,0,1,1,0,0,0,0,4,3,5,3,5,5,4,5,3,6,4,5,4,5,3,5,4,5,4,Both,0,0,1,0,0,5,3,5,3,4,3,5,2,1,4.25,1.0,3.83,8.3,2.0,2,0.5481,0,0,0
37,2,3,4,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2,1,1,0,0,0,0,1,1,0,0,1,1,3,4,5,5,5,5,2,5,2,4,5,4,5,5,3,4,5,5,2,MobileOnly,1,0,0,0,0,4,3,3,4,4,3,5,3,4,4.25,1.0,3.5,7.7,3.0,4,0.54,0,0,0
41,3,2,5,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1,0,0,0,0,0,0,1,0,1,1,3,2,3,1,2,3,2,3,7,2,4,5,5,4,2,5,4,3,3,MobileOnly,1,0,0,0,0,5,2,4,3,1,5,6,5,10,2.38,1.0,3.33,3.0,2.0,3,0.6081,0,0,0
44,3,5,4,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,1,0,1,0,0,0,1,1,0,1,0,1,4,4,4,4,3,3,4,3,2,4,4,4,4,4,5,5,4,3,1,WebOnly,0,1,0,0,0,3,2,4,5,3,4,5,3,3,3.62,3.0,3.5,6.64,9.0,4,0.54,0,1,0
41,2,2,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,1,0,1,0,1,0,0,1,0,4,3,5,3,5,4,4,4,3,5,4,4,5,5,4,3,4,4,3,Both,0,0,1,0,0,4,4,4,3,4,4,5,2,3,4.0,3.0,3.83,7.4,5.0,2,0.5481,1,0,1
43,4,2,5,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,0,0,0,0,0,0,0,1,0,2,3,4,1,1,3,4,3,6,2,4,4,5,5,5,4,5,5,2,Both,0,0,1,0,0,3,4,3,3,3,4,7,6,5,2.62,3.0,3.33,4.24,6.0,1,0.6731,0,1,1
37,2,2,4,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,2,1,0,0,0,0,1,1,1,0,1,1,4,4,3,2,3,3,3,3,1,2,4,3,5,3,3,5,4,4,2,Both,0,0,1,0,0,2,5,3,5,2,5,3,6,4,3.12,1.0,3.67,5.44,4.0,5,0.4969,0,0,0
29,2,5,1,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,1,1,1,1,3,3,3,3,3,3,3,4,2,3,5,5,4,3,2,4,5,4,2,WebOnly,0,1,0,0,0,5,4,4,5,4,3,4,2,5,3.12,3.0,4.17,5.24,7.0,5,0.5219,0,0,0
43,3,5,5,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,1,0,1,1,1,1,0,1,2,4,3,3,2,2,3,3,3,2,4,5,5,5,5,5,4,4,2,Both,0,0,1,0,0,4,5,4,2,3,4,6,5,10,2.75,1.0,3.67,3.5,6.0,5,0.6319,0,0,1
33,5,3,1,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,1,5,4,3,3,2,4,3,4,3,4,4,4,4,5,3,4,4,5,3,Both,0,0,1,0,0,5,5,5,5,4,3,6,4,6,3.5,1.0,4.5,5.8,3.0,2,0.675,1,0,1
31,5,4,4,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,1,0,1,0,1,1,0,0,1,0,4,4,4,4,2,3,3,3,1,4,3,4,4,2,3,4,4,3,3,Both,0,0,1,0,0,3,5,4,5,4,5,9,7,4,3.38,3.0,4.33,5.96,5.0,3,0.8581,0,0,1
37,3,5,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,1,1,0,1,1,1,0,0,1,4,4,4,4,2,3,2,4,2,4,3,4,4,4,5,3,4,4,2,Both,0,0,1,0,0,4,5,4,4,3,4,5,4,5,3.38,4.0,4.0,5.76,8.0,4,0.59,0,1,0
48,3,3,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,1,0,0,1,2,3,2,3,1,3,4,4,2,2,4,3,5,5,3,4,5,4,3,MobileOnly,1,0,0,0,0,5,2,2,4,3,4,5,4,4,2.75,1.0,3.33,4.7,5.0,2,0.5431,0,1,0
39,2,2,1,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,1,0,0,1,1,3,2,5,5,3,5,3,5,2,4,5,4,5,5,3,3,5,5,2,Both,0,0,1,0,0,5,4,3,3,5,4,1,2,2,3.88,0.0,4.0,7.36,3.0,3,0.36,0,0,0
47,4,5,5,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,0,1,1,0,0,1,0,1,0,0,1,3,2,3,2,5,2,3,3,4,3,5,4,4,5,4,5,4,2,2,WebOnly,0,1,0,0,0,5,5,3,4,3,3,5,5,5,2.88,6.0,3.83,4.76,9.0,3,0.5931,0,0,1
31,3,2,3,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,1,0,0,0,0,1,1,0,1,1,3,3,3,3,3,4,3,4,2,3,3,3,5,3,4,4,5,5,2,Both,0,0,1,0,0,5,4,5,4,4,2,9,9,1,3.25,3.0,4.0,6.3,6.0,4,0.865,0,0,1
30,3,3,2,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,1,1,0,0,1,1,0,0,0,1,4,3,2,4,3,3,1,4,4,4,4,5,4,4,3,5,5,3,3,WhatsApp,0,0,0,1,0,4,4,4,4,5,4,4,2,4,3.0,6.0,4.17,5.2,9.0,3,0.5219,0,0,0
33,2,3,1,Female,Freelancer,Other,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,1,0,0,1,0,1,0,1,1,3,4,4,5,3,4,3,5,6,3,5,4,4,2,3,4,5,3,2,Both,0,0,1,0,0,5,4,4,4,3,5,8,5,5,3.88,4.0,4.17,6.76,8.0,4,0.7669,1,1,1
34,1,3,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,1,1,0,0,1,1,5,4,5,3,3,5,5,5,2,5,5,5,5,5,4,3,5,5,2,Both,0,0,1,0,0,5,5,4,5,4,4,5,1,4,4.38,1.0,4.5,7.96,4.0,4,0.58,0,0,0
39,3,3,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,1,1,0,0,1,1,3,1,2,4,2,4,4,3,2,3,3,4,5,5,4,5,5,3,4,Both,0,0,1,0,0,4,2,3,4,3,3,6,4,5,2.88,1.0,3.17,4.76,4.0,4,0.5819,0,0,1
40,5,1,2,Male,BusinessOwner,Western,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,1,0,0,0,0,1,0,1,1,0,1,1,3,4,4,4,3,4,4,5,7,4,4,4,5,5,4,3,3,5,2,MobileOnly,1,0,0,0,0,3,3,3,3,5,5,6,3,3,3.88,0.0,3.67,7.16,3.0,4,0.6019,0,0,0
33,3,4,4,Male,BusinessOwner,ArabExpat,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,1,1,0,0,0,0,1,1,1,0,0,1,2,3,3,2,2,3,3,5,4,3,5,4,3,4,3,4,5,3,3,NoPreference,0,0,0,0,1,4,5,4,4,2,4,7,5,5,2.88,1.0,3.83,4.76,4.0,4,0.6931,0,0,1
31,5,5,4,Male,Freelancer,EastAsian,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,0,1,1,0,0,1,1,0,0,0,1,3,3,5,4,3,3,3,3,5,6,3,4,3,4,5,4,3,3,1,Both,0,0,1,0,0,3,4,4,4,5,3,5,3,3,3.38,6.0,3.83,6.16,9.0,3,0.5631,0,1,0
45,5,3,5,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,1,1,1,0,0,0,1,2,4,3,2,2,4,2,1,5,4,3,4,4,4,3,4,4,4,2,Both,0,0,1,0,0,4,4,2,3,3,4,6,1,7,2.5,0.0,3.33,3.6,3.0,3,0.5481,0,0,0
40,2,5,5,Male,Government,Emirati,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,1,1,4,2,5,4,4,5,4,5,4,5,4,5,4,5,3,3,4,5,1,MobileOnly,1,0,0,0,0,4,5,4,4,3,4,3,1,3,4.12,1.0,4.0,7.64,4.0,3,0.445,0,0,0
40,3,1,4,Female,Freelancer,Other,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,1,0,1,0,1,1,4,3,4,3,4,5,4,5,7,5,4,4,5,5,2,3,5,5,2,WhatsApp,0,0,0,1,0,4,4,3,4,3,3,6,3,3,4.0,3.0,3.5,7.4,6.0,4,0.59,1,0,1
50,4,4,5,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,1,1,1,1,1,0,0,1,4,3,1,3,2,4,2,3,2,3,4,4,4,4,4,4,5,3,3,WhatsApp,0,0,0,1,0,4,4,3,3,2,4,6,4,4,2.75,2.0,3.33,4.7,6.0,4,0.5931,0,0,0
31,5,5,4,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,0,1,0,0,1,1,1,1,1,1,3,3,4,4,2,3,3,4,3,3,4,4,5,4,3,5,5,4,2,Both,0,0,1,0,0,4,4,5,3,4,3,3,6,5,3.25,4.0,3.83,5.5,9.0,6,0.5081,0,0,0
45,5,4,4,Female,BusinessOwner,Western,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,1,0,0,0,1,0,1,0,0,0,2,3,3,2,1,3,2,3,4,4,4,4,3,5,5,4,4,4,4,WebOnly,0,1,0,0,0,5,4,3,5,4,5,6,4,6,2.38,3.0,4.33,3.56,5.0,2,0.6631,0,0,1
41,3,3,2,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,0,0,1,1,1,0,0,0,3,3,2,4,3,4,3,3,4,4,4,4,5,5,2,4,4,3,2,WebOnly,0,1,0,0,0,3,4,4,4,2,4,4,3,5,3.12,3.0,3.5,5.24,5.0,3,0.49,0,0,0
39,2,3,4,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,3,4,4,2,2,3,3,3,2,5,4,4,3,3,4,5,4,4,3,MobileOnly,1,0,0,0,0,5,4,4,5,4,2,8,5,5,3.0,6.0,4.0,5.0,9.0,4,0.755,0,0,1
34,4,4,3,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,4,3,4,2,3,4,3,5,5,5,5,3,5,4,5,5,4,4,3,Both,0,0,1,0,0,3,3,5,3,4,3,5,2,4,3.5,1.0,3.5,6.2,3.0,2,0.525,0,0,0
29,2,2,3,Male,PrivateSector,African,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,0,0,1,0,0,1,4,3,4,3,2,4,3,4,5,5,4,4,2,2,3,4,4,4,2,Both,0,0,1,0,0,4,4,3,5,4,3,5,4,5,3.38,1.0,3.83,5.76,5.0,2,0.5781,0,1,0
30,4,5,3,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,1,1,0,0,1,1,1,1,0,0,3,2,4,4,3,4,2,4,2,4,5,4,4,4,5,3,5,3,1,Both,0,0,1,0,0,4,5,5,4,5,2,6,6,10,3.25,6.0,4.17,4.5,9.0,4,0.6819,0,0,1
37,5,4,4,Male,Freelancer,Emirati,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,1,1,0,1,3,3,3,3,2,3,1,3,4,2,3,3,5,4,2,5,5,3,3,Both,0,0,1,0,0,5,4,2,3,4,4,7,8,6,2.62,1.0,3.67,4.04,5.0,5,0.7269,0,0,0
45,3,3,4,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,0,0,0,1,1,0,1,1,3,1,3,1,4,4,3,3,2,3,4,5,5,3,4,4,5,3,3,WhatsApp,0,0,0,1,0,3,5,2,4,4,5,5,4,6,2.75,1.0,3.83,4.3,4.0,4,0.5781,0,0,1
33,3,3,1,Female,Government,EastAsian,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,1,0,0,0,1,1,1,1,3,3,5,4,3,5,3,5,3,5,5,4,4,5,2,3,5,4,2,MobileOnly,1,0,0,0,0,4,2,3,5,5,5,6,4,3,3.88,1.0,4.0,7.16,6.0,4,0.64,0,0,0
28,3,3,3,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,1,0,1,1,0,1,1,1,0,0,1,0,2,2,3,3,4,5,2,5,3,4,4,5,4,4,4,4,4,3,2,Both,0,0,1,0,0,4,5,4,5,5,4,7,5,4,3.25,5.0,4.5,5.7,9.0,3,0.74,0,1,1
37,2,2,3,Female,Freelancer,African,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,1,0,1,0,1,0,0,0,4,4,5,4,3,5,3,5,3,5,4,5,5,5,2,4,5,5,3,MobileOnly,1,0,0,0,0,4,3,3,4,4,5,4,4,3,4.12,1.0,3.83,7.64,3.0,2,0.5281,0,0,0
36,2,4,5,PreferNotSay,PartTime,Western,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,1,1,1,1,1,0,5,3,5,3,4,2,3,5,3,6,5,4,3,5,3,3,5,5,2,Both,0,0,1,0,0,5,5,4,4,4,4,3,3,1,3.75,1.0,4.33,7.3,4.0,5,0.4981,0,0,0
34,3,3,2,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,1,1,0,1,3,2,4,2,4,3,4,4,3,3,5,5,3,4,5,4,4,4,3,MobileOnly,1,0,0,0,0,3,3,4,3,3,3,6,5,6,3.25,6.0,3.17,5.3,9.0,3,0.5969,0,0,1
44,5,3,5,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,4,2,2,4,4,5,4,3,4,2,3,MobileOnly,1,0,0,0,0,5,4,3,5,3,3,7,5,6,2.5,1.0,3.83,3.8,3.0,0,0.6931,0,0,0
43,5,4,2,Female,BusinessOwner,SouthAsian,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,1,1,1,1,2,1,3,2,3,1,3,2,1,4,4,3,3,4,3,4,5,5,3,MobileOnly,1,0,0,0,0,3,4,3,5,5,5,6,5,4,2.12,3.0,4.17,3.44,8.0,4,0.6669,0,0,1
35,2,3,2,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,1,0,1,1,1,0,3,4,5,3,4,5,3,5,1,4,4,5,5,5,3,4,3,5,2,Both,0,0,1,0,0,4,5,3,5,5,3,3,1,3,4.0,1.0,4.17,7.4,4.0,4,0.4569,0,0,0
35,4,2,1,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,0,1,1,1,0,1,4,4,4,3,4,5,4,5,3,4,4,5,5,4,4,4,5,5,2,Both,0,0,1,0,0,4,4,5,3,5,3,4,1,2,4.12,1.0,4.0,7.84,5.0,4,0.495,0,0,0
31,3,3,4,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,1,0,0,0,0,1,0,0,1,2,3,2,2,4,3,4,3,4,4,4,4,4,4,4,3,3,5,3,MobileOnly,1,0,0,0,0,5,3,5,5,4,4,6,4,4,2.88,4.0,4.33,4.96,8.0,2,0.6631,0,1,1
41,3,3,5,Male,Freelancer,ArabExpat,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,3,0,0,0,0,0,1,1,1,0,1,1,1,2,1,3,1,3,3,3,3,3,3,5,4,5,5,4,5,4,4,Both,0,0,1,0,0,4,3,3,3,3,4,7,6,8,2.12,1.0,3.33,3.0,4.0,5,0.6731,0,0,1
33,1,3,3,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,1,0,0,1,1,0,0,1,1,5,5,5,5,4,5,5,5,3,5,5,4,4,5,3,4,4,4,2,Both,0,0,1,0,0,5,3,4,5,4,2,7,3,4,4.5,4.0,3.83,8.2,6.0,4,0.6631,1,0,1
39,2,2,5,Male,Freelancer,EastAsian,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,4,1,1,0,0,1,1,1,1,1,0,0,1,4,4,5,1,4,4,5,5,7,7,5,5,3,5,4,3,5,5,1,MobileOnly,1,0,0,0,0,4,4,5,3,3,4,4,2,3,4.0,0.0,3.83,7.4,5.0,4,0.4981,0,1,0
45,5,3,5,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,3,0,0,0,0,0,1,1,0,0,0,1,4,4,4,2,1,4,2,4,4,3,4,4,4,5,2,4,5,4,2,MobileOnly,1,0,0,0,0,5,4,2,3,3,4,5,1,2,3.12,1.0,3.5,5.84,3.0,3,0.51,0,0,0
35,3,4,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,0,0,1,1,0,1,0,0,4,5,5,3,4,5,3,5,6,5,4,5,5,5,4,4,5,3,3,Both,0,0,1,0,0,5,5,5,5,5,5,5,3,5,4.25,1.0,4.67,7.5,5.0,3,0.6219,1,0,1
30,3,4,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,1,4,4,3,3,1,3,2,5,1,6,5,5,4,3,3,3,4,4,1,WhatsApp,0,0,0,1,0,3,4,3,3,4,3,5,1,6,3.12,1.0,3.33,5.04,4.0,3,0.4981,0,0,1
31,2,3,2,Male,PrivateSector,Emirati,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,1,0,0,0,1,1,3,3,3,3,4,3,4,2,4,5,4,3,3,3,4,4,3,3,Both,0,0,1,0,0,4,3,3,4,3,4,6,1,5,3.0,4.0,3.5,5.0,6.0,2,0.56,0,0,1
31,3,2,2,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,1,0,0,0,1,0,0,0,1,0,5,2,4,5,4,5,4,5,3,4,4,4,5,5,2,3,4,5,2,NoPreference,0,0,0,0,1,5,3,5,3,5,3,4,1,1,4.25,3.0,4.0,8.3,4.0,2,0.495,0,0,0
29,2,4,4,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,1,1,0,0,1,1,0,1,1,0,2,3,3,3,2,3,2,3,4,4,5,3,4,4,3,4,5,4,1,NoPreference,0,0,0,0,1,4,4,4,4,4,4,7,4,4,2.62,6.0,4.0,4.44,9.0,4,0.69,0,0,0
30,2,2,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,5,4,5,5,2,5,6,5,5,4,5,4,3,4,5,5,1,MobileOnly,1,0,0,0,0,5,5,2,3,5,4,6,4,4,3.88,1.0,4.0,6.96,2.0,0,0.64,0,0,0
45,4,4,5,Male,Freelancer,Western,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,1,3,4,5,3,4,5,4,3,4,3,Both,0,0,1,0,0,3,3,4,5,5,3,7,4,5,3.12,3.0,3.83,5.24,7.0,0,0.6781,0,1,1
41,2,3,5,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,1,1,0,5,5,3,4,4,5,4,5,1,5,5,4,5,5,3,3,5,4,1,Both,0,0,1,0,0,5,4,4,5,4,4,5,3,3,4.38,1.0,4.33,8.16,5.0,3,0.5981,1,0,1
42,5,2,2,NonBinary,Freelancer,African,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,1,0,0,1,1,0,1,1,2,1,3,5,3,3,2,3,4,3,4,4,3,4,5,5,5,4,3,MobileOnly,1,0,0,0,0,5,4,3,4,3,4,4,5,5,2.75,4.0,3.83,4.5,7.0,4,0.5431,0,0,0
43,2,1,5,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,1,1,1,0,1,1,1,1,0,0,0,1,4,3,5,3,4,5,5,5,2,5,3,4,4,5,2,4,5,4,2,Both,0,0,1,0,0,5,4,4,5,3,5,6,3,2,4.25,2.0,4.33,8.1,6.0,3,0.6481,0,0,0
43,4,2,4,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,1,0,1,0,0,3,3,3,3,3,3,3,3,2,3,3,3,3,4,5,5,5,4,1,Both,0,0,1,0,0,3,3,3,3,3,3,8,8,8,2.25,1.0,3.67,3.0,5.0,3,0.7769,0,0,1
31,2,2,4,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3,1,0,1,1,0,1,0,1,1,0,1,0,4,5,5,4,4,5,4,5,7,4,3,4,4,5,1,4,5,5,3,MobileOnly,1,0,0,0,0,4,4,3,3,4,3,7,7,3,4.5,5.0,3.5,8.4,8.0,3,0.7,0,0,0
40,4,3,4,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,1,0,0,1,0,0,0,1,1,0,0,1,2,3,4,5,3,3,2,3,1,5,5,4,3,5,5,4,3,4,2,WebOnly,0,1,0,0,0,4,4,4,4,2,4,6,4,6,3.12,4.0,3.67,5.04,8.0,3,0.6169,0,1,0
44,2,3,5,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,1,0,0,0,0,1,1,0,1,1,1,2,2,3,2,3,4,1,1,2,5,3,4,5,5,5,4,5,2,2,MobileOnly,1,0,0,0,0,4,5,3,3,4,4,5,2,6,2.25,1.0,3.83,3.3,6.0,5,0.5481,0,0,0
36,2,4,4,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,1,0,1,1,1,0,1,3,4,3,4,2,3,3,3,2,4,4,5,3,4,5,3,3,5,2,Both,0,0,1,0,0,4,3,3,3,3,4,6,5,5,3.12,3.0,3.33,5.24,9.0,4,0.6081,0,0,0
36,5,4,3,NonBinary,Government,African,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,1,0,1,0,0,0,1,0,1,0,1,1,2,2,5,3,2,3,3,3,5,4,4,5,4,4,5,4,5,5,2,Both,0,0,1,0,0,4,4,4,5,3,5,5,6,4,2.88,3.0,4.17,4.96,8.0,4,0.6319,0,1,0
32,2,3,1,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,1,1,0,0,1,1,4,2,3,4,4,3,2,4,3,4,3,4,4,5,4,3,4,3,3,Both,0,0,1,0,0,2,5,4,3,4,4,7,1,4,3.25,3.0,3.67,5.7,6.0,4,0.6219,0,0,1
30,4,5,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,1,0,0,0,0,0,1,1,0,1,0,4,2,3,2,5,4,2,3,2,4,4,3,3,3,4,4,4,4,2,Both,0,0,1,0,0,5,5,4,4,4,4,1,1,4,3.12,1.0,4.33,5.44,3.0,3,0.3681,0,0,0
36,5,3,4,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,0,1,1,0,1,1,1,3,2,2,2,3,5,3,4,2,4,5,4,3,4,4,3,5,4,2,Both,0,0,1,0,0,4,4,5,5,5,3,6,4,5,3.0,4.0,4.33,5.0,9.0,5,0.6631,0,0,1
